"x","y","phy_con"
-41.250139444,-12.750139198,"A"
-40.750139446,-12.750139198,"A"
-40.250139448,-12.750139198,"B"
-39.75013945,-12.750139198,"B"
-39.250139452,-12.750139198,"B"
-38.750139454,-12.750139198,"B"
-38.250139456,-12.750139198,"B"
-37.750139458,-12.750139198,"C"
-76.250139304,-13.250139196,"B"
-73.750139314,-13.250139196,"B"
-73.250139316,-13.250139196,"C"
-72.750139318,-13.250139196,"C"
-71.750139322,-13.250139196,"B"
-71.250139324,-13.250139196,"B"
-70.750139326,-13.250139196,"C"
-70.250139328,-13.250139196,"C"
-69.75013933,-13.250139196,"C"
-69.250139332,-13.250139196,"C"
-68.750139334,-13.250139196,"C"
-68.250139336,-13.250139196,"C"
-67.750139338,-13.250139196,"C"
-67.25013934,-13.250139196,"C"
-66.750139342,-13.250139196,"C"
-66.250139344,-13.250139196,"C"
-65.750139346,-13.250139196,"B"
-65.250139348,-13.250139196,"B"
-64.75013935,-13.250139196,"B"
-64.250139352,-13.250139196,"B"
-63.750139354,-13.250139196,"B"
-63.250139356,-13.250139196,"B"
-62.750139358,-13.250139196,"B"
-62.25013936,-13.250139196,"B"
-61.750139362,-13.250139196,"B"
-61.250139364,-13.250139196,"B"
-60.750139366,-13.250139196,"B"
-60.250139368,-13.250139196,"C"
-59.75013937,-13.250139196,"B"
-59.250139372,-13.250139196,"B"
-58.750139374,-13.250139196,"B"
-58.250139376,-13.250139196,"B"
-57.750139378,-13.250139196,"B"
-57.25013938,-13.250139196,"B"
-56.750139382,-13.250139196,"B"
-56.250139384,-13.250139196,"B"
-55.750139386,-13.250139196,"B"
-55.250139388,-13.250139196,"B"
-54.75013939,-13.250139196,"B"
-54.250139392,-13.250139196,"B"
-53.750139394,-13.250139196,"B"
-53.250139396,-13.250139196,"B"
-52.750139398,-13.250139196,"B"
-52.2501394,-13.250139196,"B"
-51.750139402,-13.250139196,"B"
-51.250139404,-13.250139196,"B"
-50.750139406,-13.250139196,"B"
-50.250139408,-13.250139196,"B"
-49.75013941,-13.250139196,"B"
-49.250139412,-13.250139196,"B"
-48.750139414,-13.250139196,"B"
-48.250139416,-13.250139196,"B"
-47.750139418,-13.250139196,"A"
-47.25013942,-13.250139196,"B"
-46.750139422,-13.250139196,"B"
-46.250139424,-13.250139196,"A"
-45.750139426,-13.250139196,"A"
-45.250139428,-13.250139196,"A"
-44.75013943,-13.250139196,"A"
-44.250139432,-13.250139196,"A"
-43.750139434,-13.250139196,"B"
-43.250139436,-13.250139196,"B"
-42.750139438,-13.250139196,"B"
-42.25013944,-13.250139196,"A"
-41.750139442,-13.250139196,"A"
-41.250139444,-13.250139196,"B"
-40.750139446,-13.250139196,"A"
-40.250139448,-13.250139196,"B"
-39.75013945,-13.250139196,"B"
-39.250139452,-13.250139196,"B"
-38.750139454,-13.250139196,"B"
-38.250139456,-13.250139196,"B"
-76.250139304,-13.750139194,"B"
-75.750139306,-13.750139194,"B"
-70.250139328,-13.750139194,"C"
-69.75013933,-13.750139194,"B"
-69.250139332,-13.750139194,"B"
-68.750139334,-13.750139194,"B"
-68.250139336,-13.750139194,"C"
-67.750139338,-13.750139194,"C"
-67.25013934,-13.750139194,"B"
-66.750139342,-13.750139194,"B"
-66.250139344,-13.750139194,"B"
-65.750139346,-13.750139194,"B"
-65.250139348,-13.750139194,"B"
-64.75013935,-13.750139194,"B"
-64.250139352,-13.750139194,"B"
-63.750139354,-13.750139194,"B"
-63.250139356,-13.750139194,"B"
-62.750139358,-13.750139194,"C"
-62.25013936,-13.750139194,"B"
-61.750139362,-13.750139194,"B"
-61.250139364,-13.750139194,"B"
-60.750139366,-13.750139194,"B"
-60.250139368,-13.750139194,"B"
-59.75013937,-13.750139194,"C"
-59.250139372,-13.750139194,"B"
-58.750139374,-13.750139194,"B"
-58.250139376,-13.750139194,"B"
-57.750139378,-13.750139194,"B"
-57.25013938,-13.750139194,"B"
-56.750139382,-13.750139194,"B"
-56.250139384,-13.750139194,"B"
-55.750139386,-13.750139194,"B"
-55.250139388,-13.750139194,"B"
-54.75013939,-13.750139194,"B"
-54.250139392,-13.750139194,"B"
-53.750139394,-13.750139194,"B"
-53.250139396,-13.750139194,"B"
-52.750139398,-13.750139194,"B"
-52.2501394,-13.750139194,"B"
-51.750139402,-13.750139194,"B"
-51.250139404,-13.750139194,"B"
-50.750139406,-13.750139194,"B"
-50.250139408,-13.750139194,"B"
-49.75013941,-13.750139194,"B"
-49.250139412,-13.750139194,"B"
-48.750139414,-13.750139194,"B"
-48.250139416,-13.750139194,"B"
-47.750139418,-13.750139194,"A"
-47.25013942,-13.750139194,"A"
-46.750139422,-13.750139194,"B"
-46.250139424,-13.750139194,"A"
-45.750139426,-13.750139194,"A"
-45.250139428,-13.750139194,"A"
-44.75013943,-13.750139194,"A"
-44.250139432,-13.750139194,"A"
-43.750139434,-13.750139194,"A"
-43.250139436,-13.750139194,"B"
-42.750139438,-13.750139194,"A"
-42.25013944,-13.750139194,"A"
-41.750139442,-13.750139194,"A"
-41.250139444,-13.750139194,"A"
-40.750139446,-13.750139194,"A"
-40.250139448,-13.750139194,"B"
-39.75013945,-13.750139194,"B"
-39.250139452,-13.750139194,"B"
-38.750139454,-13.750139194,"B"
-75.250139308,-14.250139192,"B"
-69.75013933,-14.250139192,"B"
-69.250139332,-14.250139192,"C"
-68.750139334,-14.250139192,"B"
-68.250139336,-14.250139192,"B"
-67.750139338,-14.250139192,"C"
-67.25013934,-14.250139192,"C"
-66.750139342,-14.250139192,"B"
-66.250139344,-14.250139192,"B"
-65.750139346,-14.250139192,"B"
-65.250139348,-14.250139192,"B"
-64.75013935,-14.250139192,"B"
-64.250139352,-14.250139192,"B"
-63.750139354,-14.250139192,"B"
-63.250139356,-14.250139192,"C"
-62.750139358,-14.250139192,"C"
-62.25013936,-14.250139192,"C"
-61.750139362,-14.250139192,"C"
-61.250139364,-14.250139192,"B"
-60.750139366,-14.250139192,"B"
-60.250139368,-14.250139192,"B"
-59.75013937,-14.250139192,"B"
-59.250139372,-14.250139192,"C"
-58.750139374,-14.250139192,"C"
-58.250139376,-14.250139192,"B"
-57.750139378,-14.250139192,"B"
-57.25013938,-14.250139192,"B"
-56.750139382,-14.250139192,"B"
-56.250139384,-14.250139192,"B"
-55.750139386,-14.250139192,"B"
-55.250139388,-14.250139192,"B"
-54.75013939,-14.250139192,"B"
-54.250139392,-14.250139192,"B"
-53.750139394,-14.250139192,"B"
-53.250139396,-14.250139192,"B"
-52.750139398,-14.250139192,"B"
-52.2501394,-14.250139192,"B"
-51.750139402,-14.250139192,"B"
-51.250139404,-14.250139192,"B"
-50.750139406,-14.250139192,"B"
-50.250139408,-14.250139192,"B"
-49.75013941,-14.250139192,"B"
-49.250139412,-14.250139192,"B"
-48.750139414,-14.250139192,"B"
-48.250139416,-14.250139192,"B"
-47.750139418,-14.250139192,"A"
-47.25013942,-14.250139192,"A"
-46.750139422,-14.250139192,"B"
-46.250139424,-14.250139192,"A"
-45.750139426,-14.250139192,"A"
-45.250139428,-14.250139192,"A"
-44.75013943,-14.250139192,"A"
-44.250139432,-14.250139192,"A"
-43.750139434,-14.250139192,"B"
-43.250139436,-14.250139192,"A"
-42.750139438,-14.250139192,"A"
-42.25013944,-14.250139192,"A"
-41.750139442,-14.250139192,"A"
-41.250139444,-14.250139192,"B"
-40.750139446,-14.250139192,"A"
-40.250139448,-14.250139192,"B"
-39.75013945,-14.250139192,"B"
-39.250139452,-14.250139192,"B"
-38.750139454,-14.250139192,"B"
-75.250139308,-14.75013919,"B"
-74.75013931,-14.75013919,"B"
-69.250139332,-14.75013919,"B"
-68.750139334,-14.75013919,"B"
-68.250139336,-14.75013919,"B"
-67.750139338,-14.75013919,"B"
-67.25013934,-14.75013919,"C"
-66.750139342,-14.75013919,"C"
-66.250139344,-14.75013919,"B"
-65.750139346,-14.75013919,"B"
-65.250139348,-14.75013919,"B"
-64.75013935,-14.75013919,"B"
-64.250139352,-14.75013919,"B"
-63.750139354,-14.75013919,"B"
-63.250139356,-14.75013919,"C"
-62.750139358,-14.75013919,"C"
-62.25013936,-14.75013919,"B"
-61.750139362,-14.75013919,"C"
-61.250139364,-14.75013919,"C"
-60.750139366,-14.75013919,"A"
-60.250139368,-14.75013919,"B"
-59.75013937,-14.75013919,"B"
-59.250139372,-14.75013919,"B"
-58.750139374,-14.75013919,"B"
-58.250139376,-14.75013919,"B"
-57.750139378,-14.75013919,"B"
-57.25013938,-14.75013919,"B"
-56.750139382,-14.75013919,"B"
-56.250139384,-14.75013919,"B"
-55.750139386,-14.75013919,"B"
-55.250139388,-14.75013919,"B"
-54.75013939,-14.75013919,"B"
-54.250139392,-14.75013919,"B"
-53.750139394,-14.75013919,"B"
-53.250139396,-14.75013919,"B"
-52.750139398,-14.75013919,"B"
-52.2501394,-14.75013919,"B"
-51.250139404,-14.75013919,"B"
-50.750139406,-14.75013919,"B"
-50.250139408,-14.75013919,"B"
-49.75013941,-14.75013919,"B"
-49.250139412,-14.75013919,"B"
-48.750139414,-14.75013919,"B"
-48.250139416,-14.75013919,"A"
-47.750139418,-14.75013919,"A"
-47.25013942,-14.75013919,"A"
-46.750139422,-14.75013919,"A"
-46.250139424,-14.75013919,"A"
-45.750139426,-14.75013919,"A"
-45.250139428,-14.75013919,"A"
-44.75013943,-14.75013919,"A"
-44.250139432,-14.75013919,"A"
-43.750139434,-14.75013919,"B"
-43.250139436,-14.75013919,"A"
-42.750139438,-14.75013919,"A"
-42.25013944,-14.75013919,"A"
-41.750139442,-14.75013919,"A"
-41.250139444,-14.75013919,"A"
-40.750139446,-14.75013919,"B"
-40.250139448,-14.75013919,"B"
-39.75013945,-14.75013919,"B"
-39.250139452,-14.75013919,"B"
-74.75013931,-15.250139188,"B"
-69.75013933,-15.250139188,"B"
-68.750139334,-15.250139188,"C"
-68.250139336,-15.250139188,"B"
-67.750139338,-15.250139188,"B"
-67.25013934,-15.250139188,"C"
-66.750139342,-15.250139188,"C"
-66.250139344,-15.250139188,"C"
-65.750139346,-15.250139188,"B"
-65.250139348,-15.250139188,"B"
-64.75013935,-15.250139188,"B"
-64.250139352,-15.250139188,"B"
-63.750139354,-15.250139188,"B"
-63.250139356,-15.250139188,"B"
-62.750139358,-15.250139188,"B"
-62.25013936,-15.250139188,"B"
-61.750139362,-15.250139188,"B"
-61.250139364,-15.250139188,"B"
-60.750139366,-15.250139188,"B"
-60.250139368,-15.250139188,"B"
-59.75013937,-15.250139188,"B"
-59.250139372,-15.250139188,"B"
-58.750139374,-15.250139188,"B"
-58.250139376,-15.250139188,"B"
-57.750139378,-15.250139188,"B"
-57.25013938,-15.250139188,"B"
-56.750139382,-15.250139188,"B"
-56.250139384,-15.250139188,"B"
-55.750139386,-15.250139188,"B"
-55.250139388,-15.250139188,"B"
-54.75013939,-15.250139188,"B"
-54.250139392,-15.250139188,"B"
-53.750139394,-15.250139188,"B"
-53.250139396,-15.250139188,"B"
-52.750139398,-15.250139188,"B"
-52.2501394,-15.250139188,"A"
-51.750139402,-15.250139188,"B"
-51.250139404,-15.250139188,"B"
-50.750139406,-15.250139188,"B"
-50.250139408,-15.250139188,"B"
-49.75013941,-15.250139188,"B"
-49.250139412,-15.250139188,"B"
-48.750139414,-15.250139188,"B"
-48.250139416,-15.250139188,"A"
-47.750139418,-15.250139188,"A"
-47.25013942,-15.250139188,"A"
-46.750139422,-15.250139188,"A"
-46.250139424,-15.250139188,"A"
-45.750139426,-15.250139188,"A"
-45.250139428,-15.250139188,"A"
-44.75013943,-15.250139188,"A"
-44.250139432,-15.250139188,"A"
-43.750139434,-15.250139188,"B"
-43.250139436,-15.250139188,"A"
-42.750139438,-15.250139188,"A"
-42.25013944,-15.250139188,"A"
-41.750139442,-15.250139188,"A"
-41.250139444,-15.250139188,"A"
-40.750139446,-15.250139188,"B"
-40.250139448,-15.250139188,"B"
-39.75013945,-15.250139188,"B"
-39.250139452,-15.250139188,"B"
-38.750139454,-15.250139188,"B"
-74.75013931,-15.750139186,"B"
-72.750139318,-15.750139186,"B"
-69.75013933,-15.750139186,"B"
-69.250139332,-15.750139186,"B"
-68.750139334,-15.750139186,"C"
-68.250139336,-15.750139186,"C"
-67.750139338,-15.750139186,"B"
-67.25013934,-15.750139186,"B"
-66.750139342,-15.750139186,"B"
-66.250139344,-15.750139186,"C"
-65.750139346,-15.750139186,"B"
-65.250139348,-15.750139186,"B"
-64.75013935,-15.750139186,"A"
-64.250139352,-15.750139186,"B"
-63.750139354,-15.750139186,"B"
-63.250139356,-15.750139186,"B"
-62.750139358,-15.750139186,"B"
-62.25013936,-15.750139186,"B"
-61.750139362,-15.750139186,"B"
-61.250139364,-15.750139186,"B"
-60.750139366,-15.750139186,"B"
-60.250139368,-15.750139186,"B"
-59.75013937,-15.750139186,"B"
-59.250139372,-15.750139186,"A"
-58.750139374,-15.750139186,"B"
-58.250139376,-15.750139186,"B"
-57.750139378,-15.750139186,"B"
-57.25013938,-15.750139186,"B"
-56.750139382,-15.750139186,"B"
-56.250139384,-15.750139186,"B"
-55.750139386,-15.750139186,"B"
-55.250139388,-15.750139186,"B"
-54.75013939,-15.750139186,"B"
-54.250139392,-15.750139186,"B"
-53.750139394,-15.750139186,"B"
-53.250139396,-15.750139186,"B"
-52.750139398,-15.750139186,"B"
-52.2501394,-15.750139186,"B"
-51.750139402,-15.750139186,"B"
-51.250139404,-15.750139186,"B"
-50.750139406,-15.750139186,"B"
-50.250139408,-15.750139186,"A"
-49.75013941,-15.750139186,"B"
-49.250139412,-15.750139186,"A"
-48.750139414,-15.750139186,"A"
-48.250139416,-15.750139186,"A"
-47.750139418,-15.750139186,"A"
-47.25013942,-15.750139186,"A"
-46.750139422,-15.750139186,"A"
-46.250139424,-15.750139186,"B"
-45.750139426,-15.750139186,"A"
-45.250139428,-15.750139186,"A"
-44.75013943,-15.750139186,"A"
-44.250139432,-15.750139186,"A"
-43.750139434,-15.750139186,"A"
-43.250139436,-15.750139186,"A"
-42.750139438,-15.750139186,"A"
-42.25013944,-15.750139186,"A"
-41.750139442,-15.750139186,"A"
-41.250139444,-15.750139186,"A"
-40.750139446,-15.750139186,"B"
-40.250139448,-15.750139186,"B"
-39.75013945,-15.750139186,"B"
-39.250139452,-15.750139186,"B"
-38.750139454,-15.750139186,"B"
-73.250139316,-16.250139184,"B"
-72.750139318,-16.250139184,"B"
-72.25013932,-16.250139184,"B"
-71.750139322,-16.250139184,"B"
-69.250139332,-16.250139184,"B"
-68.750139334,-16.250139184,"B"
-68.250139336,-16.250139184,"B"
-67.750139338,-16.250139184,"C"
-67.25013934,-16.250139184,"B"
-66.750139342,-16.250139184,"B"
-66.250139344,-16.250139184,"B"
-65.750139346,-16.250139184,"B"
-65.250139348,-16.250139184,"B"
-64.75013935,-16.250139184,"B"
-64.250139352,-16.250139184,"A"
-63.750139354,-16.250139184,"B"
-63.250139356,-16.250139184,"B"
-62.750139358,-16.250139184,"B"
-62.25013936,-16.250139184,"B"
-61.750139362,-16.250139184,"B"
-61.250139364,-16.250139184,"B"
-60.750139366,-16.250139184,"B"
-60.250139368,-16.250139184,"B"
-59.75013937,-16.250139184,"B"
-59.250139372,-16.250139184,"B"
-58.750139374,-16.250139184,"B"
-58.250139376,-16.250139184,"B"
-57.750139378,-16.250139184,"B"
-57.25013938,-16.250139184,"B"
-56.750139382,-16.250139184,"B"
-56.250139384,-16.250139184,"B"
-55.250139388,-16.250139184,"B"
-54.75013939,-16.250139184,"B"
-54.250139392,-16.250139184,"B"
-53.750139394,-16.250139184,"B"
-53.250139396,-16.250139184,"B"
-52.750139398,-16.250139184,"B"
-52.2501394,-16.250139184,"B"
-51.750139402,-16.250139184,"B"
-51.250139404,-16.250139184,"B"
-50.750139406,-16.250139184,"B"
-50.250139408,-16.250139184,"B"
-49.75013941,-16.250139184,"B"
-49.250139412,-16.250139184,"A"
-48.750139414,-16.250139184,"A"
-48.250139416,-16.250139184,"B"
-47.750139418,-16.250139184,"A"
-47.25013942,-16.250139184,"A"
-46.750139422,-16.250139184,"A"
-46.250139424,-16.250139184,"A"
-45.750139426,-16.250139184,"A"
-45.250139428,-16.250139184,"A"
-44.75013943,-16.250139184,"A"
-44.250139432,-16.250139184,"A"
-43.750139434,-16.250139184,"A"
-43.250139436,-16.250139184,"A"
-42.750139438,-16.250139184,"A"
-42.25013944,-16.250139184,"A"
-41.750139442,-16.250139184,"A"
-41.250139444,-16.250139184,"A"
-40.750139446,-16.250139184,"A"
-40.250139448,-16.250139184,"B"
-39.75013945,-16.250139184,"B"
-39.250139452,-16.250139184,"B"
-38.750139454,-16.250139184,"B"
-72.25013932,-16.750139182,"B"
-68.250139336,-16.750139182,"B"
-67.750139338,-16.750139182,"C"
-67.25013934,-16.750139182,"C"
-66.750139342,-16.750139182,"C"
-66.250139344,-16.750139182,"B"
-65.750139346,-16.750139182,"B"
-65.250139348,-16.750139182,"C"
-64.75013935,-16.750139182,"B"
-64.250139352,-16.750139182,"A"
-63.750139354,-16.750139182,"B"
-63.250139356,-16.750139182,"B"
-62.750139358,-16.750139182,"B"
-62.25013936,-16.750139182,"B"
-61.750139362,-16.750139182,"B"
-61.250139364,-16.750139182,"B"
-60.750139366,-16.750139182,"B"
-60.250139368,-16.750139182,"B"
-59.75013937,-16.750139182,"B"
-59.250139372,-16.750139182,"B"
-57.750139378,-16.750139182,"B"
-54.75013939,-16.750139182,"B"
-54.250139392,-16.750139182,"B"
-53.750139394,-16.750139182,"B"
-53.250139396,-16.750139182,"B"
-52.750139398,-16.750139182,"B"
-52.2501394,-16.750139182,"C"
-51.750139402,-16.750139182,"C"
-51.250139404,-16.750139182,"B"
-50.750139406,-16.750139182,"B"
-50.250139408,-16.750139182,"B"
-49.75013941,-16.750139182,"B"
-49.250139412,-16.750139182,"B"
-48.750139414,-16.750139182,"B"
-48.250139416,-16.750139182,"A"
-47.750139418,-16.750139182,"A"
-47.25013942,-16.750139182,"A"
-46.750139422,-16.750139182,"B"
-46.250139424,-16.750139182,"A"
-45.750139426,-16.750139182,"A"
-45.250139428,-16.750139182,"A"
-44.75013943,-16.750139182,"A"
-44.250139432,-16.750139182,"A"
-43.750139434,-16.750139182,"A"
-43.250139436,-16.750139182,"A"
-42.750139438,-16.750139182,"A"
-42.25013944,-16.750139182,"A"
-41.750139442,-16.750139182,"A"
-41.250139444,-16.750139182,"A"
-40.750139446,-16.750139182,"A"
-40.250139448,-16.750139182,"B"
-39.75013945,-16.750139182,"B"
-39.250139452,-16.750139182,"B"
-72.25013932,-17.25013918,"B"
-71.750139322,-17.25013918,"B"
-71.250139324,-17.25013918,"B"
-70.750139326,-17.25013918,"B"
-66.750139342,-17.25013918,"B"
-66.250139344,-17.25013918,"B"
-65.750139346,-17.25013918,"B"
-65.250139348,-17.25013918,"B"
-64.75013935,-17.25013918,"A"
-64.250139352,-17.25013918,"A"
-63.750139354,-17.25013918,"B"
-63.250139356,-17.25013918,"B"
-62.750139358,-17.25013918,"B"
-62.25013936,-17.25013918,"B"
-61.750139362,-17.25013918,"B"
-61.250139364,-17.25013918,"B"
-60.750139366,-17.25013918,"B"
-60.250139368,-17.25013918,"B"
-59.75013937,-17.25013918,"B"
-59.250139372,-17.25013918,"B"
-54.75013939,-17.25013918,"B"
-54.250139392,-17.25013918,"B"
-53.750139394,-17.25013918,"B"
-53.250139396,-17.25013918,"B"
-52.750139398,-17.25013918,"C"
-52.2501394,-17.25013918,"B"
-51.750139402,-17.25013918,"C"
-51.250139404,-17.25013918,"B"
-50.750139406,-17.25013918,"B"
-50.250139408,-17.25013918,"B"
-49.75013941,-17.25013918,"B"
-49.250139412,-17.25013918,"B"
-48.750139414,-17.25013918,"B"
-48.250139416,-17.25013918,"B"
-47.750139418,-17.25013918,"A"
-47.25013942,-17.25013918,"A"
-46.750139422,-17.25013918,"A"
-46.250139424,-17.25013918,"A"
-45.750139426,-17.25013918,"A"
-45.250139428,-17.25013918,"A"
-44.75013943,-17.25013918,"A"
-44.250139432,-17.25013918,"A"
-43.750139434,-17.25013918,"A"
-43.250139436,-17.25013918,"A"
-42.750139438,-17.25013918,"A"
-42.25013944,-17.25013918,"A"
-41.750139442,-17.25013918,"A"
-41.250139444,-17.25013918,"A"
-40.750139446,-17.25013918,"B"
-40.250139448,-17.25013918,"B"
-39.75013945,-17.25013918,"B"
-39.250139452,-17.25013918,"B"
-71.250139324,-17.750139178,"B"
-70.750139326,-17.750139178,"B"
-70.250139328,-17.750139178,"B"
-64.75013935,-17.750139178,"A"
-64.250139352,-17.750139178,"A"
-63.750139354,-17.750139178,"A"
-63.250139356,-17.750139178,"B"
-62.750139358,-17.750139178,"B"
-62.25013936,-17.750139178,"B"
-60.750139366,-17.750139178,"B"
-60.250139368,-17.750139178,"B"
-59.75013937,-17.750139178,"B"
-59.250139372,-17.750139178,"B"
-58.750139374,-17.750139178,"B"
-55.250139388,-17.750139178,"B"
-54.75013939,-17.750139178,"B"
-54.250139392,-17.750139178,"B"
-53.750139394,-17.750139178,"B"
-53.250139396,-17.750139178,"B"
-52.750139398,-17.750139178,"C"
-52.2501394,-17.750139178,"C"
-51.750139402,-17.750139178,"C"
-51.250139404,-17.750139178,"B"
-50.750139406,-17.750139178,"B"
-50.250139408,-17.750139178,"B"
-49.75013941,-17.750139178,"B"
-49.250139412,-17.750139178,"B"
-48.750139414,-17.750139178,"A"
-48.250139416,-17.750139178,"A"
-47.750139418,-17.750139178,"A"
-47.25013942,-17.750139178,"A"
-46.750139422,-17.750139178,"A"
-46.250139424,-17.750139178,"A"
-45.750139426,-17.750139178,"A"
-45.250139428,-17.750139178,"A"
-44.75013943,-17.750139178,"A"
-44.250139432,-17.750139178,"A"
-43.750139434,-17.750139178,"A"
-43.250139436,-17.750139178,"A"
-42.750139438,-17.750139178,"A"
-42.25013944,-17.750139178,"A"
-41.750139442,-17.750139178,"A"
-41.250139444,-17.750139178,"A"
-40.750139446,-17.750139178,"B"
-40.250139448,-17.750139178,"B"
-39.75013945,-17.750139178,"B"
-39.250139452,-17.750139178,"B"
-70.750139326,-18.250139176,"B"
-70.250139328,-18.250139176,"B"
-64.250139352,-18.250139176,"B"
-63.750139354,-18.250139176,"B"
-63.250139356,-18.250139176,"B"
-60.750139366,-18.250139176,"B"
-60.250139368,-18.250139176,"B"
-59.250139372,-18.250139176,"B"
-58.750139374,-18.250139176,"B"
-58.250139376,-18.250139176,"B"
-55.250139388,-18.250139176,"B"
-54.75013939,-18.250139176,"B"
-54.250139392,-18.250139176,"B"
-53.750139394,-18.250139176,"B"
-53.250139396,-18.250139176,"B"
-52.750139398,-18.250139176,"B"
-52.2501394,-18.250139176,"A"
-51.750139402,-18.250139176,"B"
-51.250139404,-18.250139176,"A"
-50.750139406,-18.250139176,"B"
-50.250139408,-18.250139176,"B"
-49.75013941,-18.250139176,"A"
-49.250139412,-18.250139176,"A"
-48.750139414,-18.250139176,"A"
-48.250139416,-18.250139176,"A"
-47.750139418,-18.250139176,"A"
-47.25013942,-18.250139176,"A"
-46.750139422,-18.250139176,"A"
-46.250139424,-18.250139176,"A"
-45.750139426,-18.250139176,"A"
-45.250139428,-18.250139176,"A"
-44.75013943,-18.250139176,"A"
-44.250139432,-18.250139176,"A"
-43.750139434,-18.250139176,"A"
-43.250139436,-18.250139176,"A"
-42.750139438,-18.250139176,"A"
-42.25013944,-18.250139176,"A"
-41.750139442,-18.250139176,"A"
-41.250139444,-18.250139176,"A"
-40.750139446,-18.250139176,"B"
-40.250139448,-18.250139176,"B"
-39.75013945,-18.250139176,"B"
-70.250139328,-18.750139174,"B"
-55.250139388,-18.750139174,"B"
-54.75013939,-18.750139174,"B"
-54.250139392,-18.750139174,"B"
-53.750139394,-18.750139174,"B"
-53.250139396,-18.750139174,"B"
-52.750139398,-18.750139174,"B"
-52.2501394,-18.750139174,"A"
-51.750139402,-18.750139174,"B"
-51.250139404,-18.750139174,"B"
-50.750139406,-18.750139174,"B"
-50.250139408,-18.750139174,"B"
-49.75013941,-18.750139174,"B"
-49.250139412,-18.750139174,"A"
-48.750139414,-18.750139174,"A"
-48.250139416,-18.750139174,"A"
-47.750139418,-18.750139174,"A"
-47.25013942,-18.750139174,"A"
-46.750139422,-18.750139174,"A"
-46.250139424,-18.750139174,"A"
-45.750139426,-18.750139174,"A"
-45.250139428,-18.750139174,"A"
-44.75013943,-18.750139174,"A"
-44.250139432,-18.750139174,"A"
-43.750139434,-18.750139174,"A"
-43.250139436,-18.750139174,"A"
-42.750139438,-18.750139174,"A"
-42.25013944,-18.750139174,"A"
-41.750139442,-18.750139174,"A"
-41.250139444,-18.750139174,"A"
-40.750139446,-18.750139174,"B"
-40.250139448,-18.750139174,"B"
-39.75013945,-18.750139174,"B"
-55.250139388,-19.250139172,"B"
-54.75013939,-19.250139172,"B"
-54.250139392,-19.250139172,"B"
-53.750139394,-19.250139172,"B"
-53.250139396,-19.250139172,"A"
-52.750139398,-19.250139172,"B"
-52.2501394,-19.250139172,"B"
-51.750139402,-19.250139172,"B"
-51.250139404,-19.250139172,"B"
-50.750139406,-19.250139172,"B"
-50.250139408,-19.250139172,"B"
-49.75013941,-19.250139172,"B"
-49.250139412,-19.250139172,"B"
-48.750139414,-19.250139172,"A"
-48.250139416,-19.250139172,"A"
-47.750139418,-19.250139172,"A"
-47.25013942,-19.250139172,"A"
-46.750139422,-19.250139172,"A"
-46.250139424,-19.250139172,"A"
-45.750139426,-19.250139172,"A"
-45.250139428,-19.250139172,"A"
-44.75013943,-19.250139172,"A"
-44.250139432,-19.250139172,"A"
-43.750139434,-19.250139172,"A"
-43.250139436,-19.250139172,"A"
-42.750139438,-19.250139172,"A"
-42.25013944,-19.250139172,"B"
-41.750139442,-19.250139172,"A"
-41.250139444,-19.250139172,"A"
-40.750139446,-19.250139172,"B"
-40.250139448,-19.250139172,"B"
-39.75013945,-19.250139172,"B"
-55.250139388,-19.75013917,"B"
-54.75013939,-19.75013917,"B"
-54.250139392,-19.75013917,"B"
-53.750139394,-19.75013917,"B"
-53.250139396,-19.75013917,"B"
-52.2501394,-19.75013917,"B"
-51.750139402,-19.75013917,"B"
-51.250139404,-19.75013917,"B"
-50.750139406,-19.75013917,"B"
-50.250139408,-19.75013917,"B"
-49.75013941,-19.75013917,"A"
-49.250139412,-19.75013917,"B"
-48.750139414,-19.75013917,"B"
-48.250139416,-19.75013917,"A"
-47.750139418,-19.75013917,"A"
-47.25013942,-19.75013917,"A"
-46.750139422,-19.75013917,"A"
-46.250139424,-19.75013917,"A"
-45.750139426,-19.75013917,"A"
-45.250139428,-19.75013917,"A"
-44.75013943,-19.75013917,"A"
-44.250139432,-19.75013917,"A"
-43.750139434,-19.75013917,"A"
-43.250139436,-19.75013917,"A"
-42.750139438,-19.75013917,"A"
-42.25013944,-19.75013917,"A"
-41.750139442,-19.75013917,"A"
-41.250139444,-19.75013917,"A"
-40.750139446,-19.75013917,"B"
-40.250139448,-19.75013917,"B"
-39.75013945,-19.75013917,"B"
-55.750139386,-20.250139168,"B"
-55.250139388,-20.250139168,"B"
-54.75013939,-20.250139168,"B"
-54.250139392,-20.250139168,"B"
-53.750139394,-20.250139168,"B"
-53.250139396,-20.250139168,"B"
-52.750139398,-20.250139168,"B"
-51.750139402,-20.250139168,"B"
-51.250139404,-20.250139168,"A"
-50.750139406,-20.250139168,"A"
-50.250139408,-20.250139168,"A"
-49.75013941,-20.250139168,"A"
-49.250139412,-20.250139168,"B"
-48.750139414,-20.250139168,"B"
-48.250139416,-20.250139168,"B"
-47.750139418,-20.250139168,"A"
-47.25013942,-20.250139168,"A"
-46.750139422,-20.250139168,"A"
-46.250139424,-20.250139168,"A"
-45.750139426,-20.250139168,"A"
-45.250139428,-20.250139168,"A"
-44.75013943,-20.250139168,"A"
